tweet_id,user_id,created_at,tweet,username,name,location
1.50558E+18,34895373,2022-03-20T16:15:44.000Z,@Eddystone506 @VodafoneUK Must be a Tory MP doing one of their second jobs 😉,rach0907,Rachel ❤️🇺🇦🌻 Slava Ukraini,UK
1.50558E+18,46400491,2022-03-20T16:12:39.000Z,"@VodafoneUK I’m so happy when …

- Good things come to those who wait 

On this #InternationalDayofHappiness",sn00bie,David George,
1.50558E+18,543476925,2022-03-20T16:08:55.000Z,@VodafoneUK #VodafoneTreats I’m so happy when you are home and you have to do it all day with me 😆😅,smiffy_1984,steph,
1.50557E+18,242695970,2022-03-20T15:57:10.000Z,@VodafoneUK “I’m so happy when you’re here and you have no idea what you’re doing with your life.” I could go on. I think it could get dark. #VodafoneTreats  #InternationalDayOfHappiness,BigGrumpyHaggis,Dave 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland
1.50557E+18,31425049,2022-03-20T15:55:20.000Z,@VodafoneUK #InternationalDayOfHappiness I’m so happy when I have time for my family,catbyrne_,Catriona Welch,"Edinburgh, Scotland"
1.50557E+18,19645453,2022-03-20T15:47:17.000Z,@VodafoneUK I'm so happy when I get a chance to look at the moment I am not sure if you have any questions,CyberMaxpower,/\/\477 🏴󠁧󠁢󠁥󠁮󠁧󠁿,the universe milkyway galaxy 
1.50557E+18,17450919,2022-03-20T15:46:57.000Z,"@VodafoneUK I'm so happy when I have a feeling we're end of the world

Oh. #VodafoneTreats",LauraCow,Laura (A4719184),"Shrewsbury, England"
1.50557E+18,37005779,2022-03-20T15:46:39.000Z,@VodafoneUK I'm so happy when Parmesan has a hat on #VodafoneTreats #InternationalDayOfHappiness https://t.co/XYjhFbZkV8,Aceso84,Daisybeebee 💙,Surrounded by books & flowers
1.50557E+18,219039018,2022-03-20T15:46:32.000Z,"@VodafoneUK mobile internet speeds very slow these last couple of days, websites not loading, very frustrating. Service affected in London?",JackLancefield,Jack Lancefield,#TeamLeftFootRightFoot
1.50557E+18,99702909,2022-03-20T15:46:18.000Z,@VodafoneUK I'm so happy when you come back so much easier now though and you know what we have a lot more to do #vodafonetreats #happybirhdaytome I'm 47 today xx,Keithybabes2k15,✨keithybabes✨,
1.50557E+18,18860971,2022-03-20T15:45:22.000Z,@VodafoneUK I’m so happy for you and your family and your love of the queen 👸     😂🤣,Lummo,Andy Lumsden,"Southampton, England"
1.50557E+18,41894658,2022-03-20T15:37:34.000Z,"@VodafoneUK I'm so happy when i eat your birthday cake 🎂😂

#InternationalDayOfHappiness",staceyhillx,Staceyhillx,england 
1.50557E+18,196774724,2022-03-20T15:26:42.000Z,@VodafoneUK please check your direct messages,StevenGradidge,Steven Gradidge,
1.50556E+18,41199281,2022-03-20T15:15:33.000Z,@VodafoneUK I’m so happy when you’re in the sun ☀️ #InternationalDayOfHappiness,TaylaCourtice,Tayla Courtice,United Kingdom
1.50556E+18,370399238,2022-03-20T15:12:01.000Z,@VodafoneUK I'm so happy when I have a lovely day and I love you so much for the birthday wishes (lol its was my birthday the other day) #VodafoneTreats,tinkertink2010,💗DANIELLE V💗,NORTH WEST
1.50556E+18,1.40193E+18,2022-03-20T15:08:32.000Z,@VodafoneUK I am so happy when Vodafone get my bill rong and I have to pay the full amount by the end of the month 😂,JohnBro72984163,John Brooke,
1.50556E+18,153391583,2022-03-20T15:00:10.000Z,@VodafoneUK I'm so happy when you get a follow back on my way home from work.,Kodanshi,𓂓𓈙‎𓆑𓀀,𝚂𝚊𝚟𝚎 𝚆𝚊𝚛𝚙
1.50556E+18,618950810,2022-03-20T14:49:21.000Z,"@VodafoneUK I'm so happy when I get a chance to win #VodafoneTreats especially on the 
#InternationalDayOfHappiness 🙏😜",chinaheart7,Karen Louise ☮️🌻🇺🇦,
1.50556E+18,9.80773E+17,2022-03-20T14:46:27.000Z,@VodafoneUK .... When I'm holding a cup of hot tea and sat outside #InternationalDayOfHappiness,Wizarding_about,Onion,"Wiltshire, South West England "
1.50556E+18,7.74641E+17,2022-03-20T14:45:00.000Z,@VodafoneUK I'm so happy when you get home and you squat on my feet,Chunky_Lover__,jim guy,uranus
1.50556E+18,120476200,2022-03-20T14:43:56.000Z,@VodafoneUK Iam so happy-go-lucky when the sunshines 🌞 #VodafoneTreats,RedRoses4,Sherieann,#Norwich #Norfolk UK
1.50555E+18,70648118,2022-03-20T14:40:41.000Z,@VodafoneUK I'm so happy when spring springs and the sun shines ☀️🥰 #InternationalDayOfHappiness https://t.co/I8ye8KRHTA,mrs_meep,mrs_meep,
1.50555E+18,39044484,2022-03-20T14:36:03.000Z,@VodafoneUK Hunting for a lost city in the Philippines,GillybeansH,Gillian Hitchen,England
1.50555E+18,1.30688E+18,2022-03-20T14:33:17.000Z,"@VodafoneUK I'm so happy when you have a great patio 
🪴🌷🌺🌿🌼 #InternationalDayOfHappiness #VodafoneTreats",Michelle_C_123,Michelle 🕊️☮️,"Tyne and Wear, England"
1.50555E+18,20985858,2022-03-20T14:29:17.000Z,@VodafoneUK I'm so happy when the sky is blue and the sun is here #InternationalDayOfHappiness,miichamontaz,miicha m,"Scotland, United Kingdom"
1.50555E+18,2742943009,2022-03-20T14:28:46.000Z,@VodafoneUK I'm so happy when I have a handful of people who have been taken in September 2021 🤔🤔,fur_khanda,furkhanda haxton,Bonnie Scotland
1.50555E+18,273134199,2022-03-20T14:01:44.000Z,@VodafoneUK #VodafoneTreats I’m so happy when I have time you will be happy,Zoey_d1,Zoey Deacon,leicester
1.50554E+18,293178472,2022-03-20T13:58:57.000Z,"@VodafoneUK I'm so happy when I get a lovely roast dinner on a Sunday🤣
#VodafoneTreats",rickyh80,RickyGallagherHarris,
1.50554E+18,76942119,2022-03-20T13:47:43.000Z,"@VodafoneUK I'm so happy when you have time to get something else from school tomorrow morning and tomorrow morning and tomorrow morning.
🤔😂",grex9101,grex9101,"Hell, MI"
1.50554E+18,829689102,2022-03-20T13:39:55.000Z,@VodafoneUK I’m so happy when I get my food 🤤#InternationalDayOfHappiness #VodafoneTreats,Joe_Roscoe,Joe Roscoe,"Preston | Manchester, UK"
1.50554E+18,160192939,2022-03-20T13:36:23.000Z,@VodafoneUK I’m so happy with my family.,PHC419,Dave Milne,"anywhere, but here"
1.50554E+18,8.52261E+17,2022-03-20T13:36:13.000Z,@VodafoneUK #VodafoneTreats I'm so happy when I have been asked to leave the office for the week and the team are working,illymus,Illy Mus 💙,
1.50554E+18,3431435331,2022-03-20T13:32:08.000Z,@VodafoneUK I don’t think it will happen again!,Darrenjs68,Darren,"South West, England"
1.50554E+18,2517236098,2022-03-20T13:31:56.000Z,@VodafoneUK I’m so happy when you are home 😊,thatsgoodgravy,kate chambers #gotyourbacknhs,"London, England"
1.50554E+18,7.73593E+17,2022-03-20T13:31:36.000Z,@VodafoneUK I'm so happy when you said you were a bit of a meltdown with dad last week and I hope you're okay and having a good time away from the book of the day Wendy believes that we have a deal for the weekend cause its been a couple of weeks since we last heard from you so,jstphotos,Jake Taylor,Essex
1.50554E+18,1.35512E+18,2022-03-20T13:26:37.000Z,@VodafoneUK I’m so happy when I have to go back home #InternationalDayOfHappiness,MaisieMummy2,Mummy2Maisie,
1.50554E+18,132565212,2022-03-20T13:25:49.000Z,@VodafoneUK I’m so happy when you are home #VodafoneTreats #InternationalDayOfHappiness,tinkerbull3110,sarah tinker,
1.50553E+18,28638806,2022-03-20T13:12:30.000Z,@VodafoneUK I’m so happy when you are my best to have a great time with. #VodafoneTreats,Leah_The_Zebra,Leah The Zebra 🎭🦓,"Bristol, UK"
1.50553E+18,9.89515E+17,2022-03-20T13:11:36.000Z,"@VodafoneUK I'm so happy when you get a chance to check in the morning and then we'll be in touch with you and your family 😂
#InternationalDayOfHappiness #VodafoneTreats",NameIsRichard,Richard,"England, United Kingdom"
1.50553E+18,1.24406E+18,2022-03-20T13:09:39.000Z,@VodafoneUK Maybe edit this and change auto correct to predict,yuill_r,Brian Yuill,"Glasgow, Scotland"
1.50553E+18,8.8941E+17,2022-03-20T13:08:15.000Z,@VodafoneUK I'm so happy when you get back from a very long weekend,The1stkidsnova,Kelly Whitlam,"East Midlands, England"
1.50553E+18,76747157,2022-03-20T12:55:30.000Z,@VodafoneUK I’m so happy when you’re ready to go for the walk in a park and then we can go see a movie 🍿 #InternationalDayOfHappiness,misssamc,Samantha Coles,"Wales, United Kingdom"
1.50553E+18,8.03267E+17,2022-03-20T12:49:39.000Z,@VodafoneUK I realise Tesco mobile are offering the same priced tariff for the same amount of months but with 5x the amount of data 😍 (and I've been with Vodafone for 17 years...),jamrobertso,Jamie Robertson,"England, United Kingdom"
1.50553E+18,2968029167,2022-03-20T12:44:31.000Z,@VodafoneUK I'm so happy when you get back from a couple more weeks away and I'm just so tired you don't want me know what they say they don't want me #Vodaphonetreats,jschapman4,Joy Chapman,"Spalding, England"
1.50552E+18,2316931869,2022-03-20T12:39:54.000Z,@VodafoneUK I’m so happy when you are here for me 🤣🤣,clarepe007,Clare Payne,
1.50552E+18,9.37233E+17,2022-03-20T12:34:12.000Z,"@VodafoneUK I'm so happy when I have never played with the s20's in the last couple of years....
#VodafoneTreats",BarryJohnWilli3,Darth Fluff 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇦,"Wales, United Kingdom"
1.50552E+18,70805270,2022-03-20T12:34:03.000Z,@VodafoneUK I'm so happy when I get a chance to share with you and your family and friends for a while to get the latest flash player is required for video playback is unavailable right now because this video is not available on this device is not available on this device is not available on,naughtyrob0t,Naughtyrobot,naughtyrobott@gmail.com
1.50552E+18,211662593,2022-03-20T12:29:50.000Z,@VodafoneUK I'm so happy when you are all alone in a bid for a new orchestra.,hljwest,Hannah West 💙,Herefordshire
1.50552E+18,279201546,2022-03-20T12:29:04.000Z,@VodafoneUK When I actually get a signal!!,anthonyjpierce,Anthony Pierce,
1.50552E+18,827646397,2022-03-20T12:27:38.000Z,"@VodafoneUK #VodafoneTreats

I’m so happy when I have a new phone and I love you 😍 

#InternationalDayOfHappiness",kloubear88,Kirsty Lou,"Chesterfield, England"
1.50552E+18,907810153,2022-03-20T12:21:48.000Z,@VodafoneUK I’m so happy when I get home and I don’t have to do anything #VodafoneTreats,sarahc1986,Sarah Charnock,Wigan
1.50552E+18,1.11897E+18,2022-03-20T12:21:29.000Z,@VodafoneUK I’m so happy when you are home and I will be able to help you with the kids #VodafoneTreats #InternationalDayOfHappiness,JayDogUFC,UFCJayDog,United Kingdom
1.50552E+18,249545535,2022-03-20T12:21:06.000Z,@VodafoneUK I’m so happy when… you are home safe!,ShandyMandys,Shandy Mandy,Dahn Sarf. UK
1.50552E+18,2487236884,2022-03-20T12:20:15.000Z,@VodafoneUK I'm so happy when you say you don't like football,KellyShaw31,Kelly #teamlegend/#teamyounglives shaw,here there and everywhere 👽📻
1.50552E+18,2831643698,2022-03-20T12:19:06.000Z,"@VodafoneUK …I saw your face ❤️ 
#InternationalDayOfHappiness https://t.co/OroIWNHwH7",swimforce01,Michael ✈️🌴😎🏊🏻‍♂️,London/Miami 
1.50552E+18,2831832240,2022-03-20T12:15:22.000Z,"@VodafoneUK I’m so happy when the sun shines bright, it makes me happy. ☀️😎 #InternationalDayOfHappiness",Builtough,Grant,"London, England"
1.50552E+18,57285142,2022-03-20T12:13:03.000Z,"@VodafoneUK Just wanted to say thank you to Customer Services, amazing personal experience and chose to commit for another 24 months. Thank you.",SundipKainth,Sundip Kainth,
1.50552E+18,64056880,2022-03-20T12:11:20.000Z,@VodafoneUK the birds visit the garden #InternationalHappinessDay https://t.co/2YpgCmiJzD,clarateddy,Juliette 💕,London
1.50552E+18,2842548803,2022-03-20T12:10:43.000Z,@VodafoneUK I’m so happy when you get a moment thank goodness I will need you too lol #VodafoneTreats #InternationalDayOfHappiness,BirdNerdSophie,Sophie Barnett 🦜,"Hertfordshire, UK"
1.50552E+18,922044476,2022-03-20T12:10:14.000Z,@VodafoneUK I'm so happy when you have read your emails 😅,thompsonjack18,Jack Thompson,"North West, England"
1.50552E+18,275970391,2022-03-20T12:06:58.000Z,"@VodafoneUK I’m so happy when I get home 

#InternationalDayOfHappiness",daisyhands_95,Daisy,
1.50552E+18,66480461,2022-03-20T12:03:23.000Z,@VodafoneUK I’m so happy when I get to the point where I am so happy!,essievessey,Estelle Vessey 💙🥳😍🙏✈️,St Leonards on Sea
1.50552E+18,437754276,2022-03-20T12:02:17.000Z,"@VodafoneUK I’m so happy when you are home and you can get it to work on the time and you have a great time 

😆 turned predictive text on especially for this!",Therealspubble,Kirsty O,"Ipswich, Suffolk"
1.50551E+18,54736293,2022-03-20T12:01:11.000Z,@VodafoneUK I’m so happy when you’re in your car lol 😂,elcloak,🇬🇧 Jonny Dawes 🇺🇦,"Gloucester, England"
1.50551E+18,7.44457E+17,2022-03-20T12:00:59.000Z,@VodafoneUK Surprise me with #VodafoneTreats,Eagereaderr,rl,
1.50551E+18,1.21629E+18,2022-03-20T11:59:26.000Z,@VodafoneUK The sun shines #VodafoneTreats #InternationalDayOfHappiness,Paul19RedTitles,Paul,"Liverpool, England"
1.50551E+18,20391803,2022-03-20T11:59:04.000Z,@VodafoneUK I’M so happy when you get back into the park and we will see how much we love and miss everyone…. https://t.co/eBHAHqk4df,marktimmins,Mark Timmins,"Galashiels, Scottish Borders"
1.50551E+18,8.37272E+17,2022-03-20T11:56:48.000Z,"@VodafoneUK I’m so happy when you are home safe and sound and relaxing 😂

#InternationalDayOfHappiness",countluckula,ᒪeigh,United Kingdom
1.50551E+18,103375178,2022-03-20T11:56:03.000Z,@VodafoneUK I’m so happy when … I’m not going anywhere else but I’m going on the phone and I’m watching Netflix #VodafoneTreats #InternationalDayOfHappiness,LadyAngelaT,LadyT,"Edinburgh, Scotland"
1.50551E+18,1.49859E+18,2022-03-20T11:54:35.000Z,@VodafoneUK I’m so happy when I see me dog Chester face especially when I get a treat 💕🐶 #VodafoneTreats,Anagram_60,Margate 📚 🌈 🍀,"North East, England"
1.50551E+18,28327880,2022-03-20T11:52:46.000Z,@VodafoneUK I’m so happy when you’re in a rush and I just need a break and I’ll be there for a few hours so I’ll be home by later on Friday if I need anything else I need you for dinner and I love my day and you guys too and I’ll be happy for today too good for me and I’ll let her be happy,s_hambles,Sam (@🏡),"England, United Kingdom"
1.50551E+18,4375618277,2022-03-20T11:52:07.000Z,"@VodafoneUK The world isn't messed up, and people are at peace with each other.

And United lose.",kippaxmcfc1,Antony .🤟🇺🇦,"Manchester, England"
1.50551E+18,2470801,2022-03-20T11:51:26.000Z,@VodafoneUK I’m so happy when you are in the sun lol I just hope you’re having fun and I love it #InternationalDayOfHappiness,roblawton,Rob Lawton,"Preston, UK"
1.50551E+18,37512310,2022-03-20T11:51:17.000Z,"@VodafoneUK I'm so happy when I get a chance to look at the moment so I can help you with the phone

Haha. I kept smashing the middle word 🤣 #VodafoneTreats",wickdaman,Richard Conway,"Suffolk, England"
1.50551E+18,37743168,2022-03-20T11:50:23.000Z,@SaulPampson @VodafoneUK He looks like a really good dog,NC3FXX,Jordan Ashley,Views My Own
1.50551E+18,27604253,2022-03-20T11:48:59.000Z,@VodafoneUK I’m so happy when I get home from work and I have to have a meeting at the park,tiamilodolly,Dawn Spooner,
1.50551E+18,3300227489,2022-03-20T11:47:00.000Z,@VodafoneUK I’m so happy when you are home,CharlieOhara4,Charlstarking16,
1.50551E+18,9.73229E+17,2022-03-20T11:44:36.000Z,"@VodafoneUK I’m so happy when I have a new phone and I’ll be back at the park later this afternoon and then I can have my dinner at the park and then we will have a drink for a bit more of the night before we head back home
😂😂😂 Sounds pretty good to me 📱🌳🍽🍻🏡",SueMarsden16,Sue Marsden 💙,
1.50551E+18,292626376,2022-03-20T11:41:08.000Z,@VodafoneUK I'm so happy whenever I have adana with you for the long weekend about the new job I can get the money from the shop in a row with my account details so I have adana the amount I can get it for you xxx,bentyeboom,Ben Tye,Sunderland
1.50551E+18,62009956,2022-03-20T11:37:47.000Z,@VodafoneUK I’m so happy when I collect my @O2 rewards! 😁😇,chris_greenf,Chris Greenfield,"Norwich, UK"
1.50551E+18,8.98845E+17,2022-03-20T11:35:59.000Z,"@VodafoneUK I'm so happy when I have a parcel to collect 😂😂😂

#InternationalDayOfHappiness",TheOnlyAlisonL,Alison,Yorkshire 
1.50551E+18,30891441,2022-03-20T11:35:09.000Z,@VodafoneUK I’m so happy when you’re done and you have to do it all the way. 🤣 #VodafoneTreats,TigOfTheDump,Tig,Derby UK
1.50551E+18,1295874924,2022-03-20T11:33:39.000Z,@VodafoneUK I am so happy when I have more time to look after my family together.,nomiasg,noman asghar,"Burnley, England"
1.50551E+18,348528323,2022-03-20T11:33:31.000Z,@VodafoneUK I’m so happy when I receive a #VodafoneTreat #InternationalDayOfHappiness,DarrenBarnard1,DazRB1878,
1.50551E+18,42200662,2022-03-20T11:32:52.000Z,@VodafoneUK I’m so happy when I have a look at the moment and I will look into the other day and get back to you on the beak of the course all next week too as I am currently working on the project so I will be back on Tuesday and Tuesday next week for the rest of the week and the rest,itsjasonwhite,ⒿⓌ,London UK
1.50551E+18,4859336085,2022-03-20T11:29:07.000Z,@VodafoneUK I'm so happy when we get drunk,ShaunboiOrigins,Ferguson x,Yer maw
1.50551E+18,288924330,2022-03-20T11:24:50.000Z,@VodafoneUK I'm so happy when I have kittens on the roundabout to work and they all give out free merchandise 😆😂🤣😆😂🤣 #VodafoneTreats 🎁📲🎉 #InternationalDayOfHappiness 😊😘❤,Ladysarahlondon,Sarah,
1.50551E+18,8.82465E+17,2022-03-20T11:24:47.000Z,@VodafoneUK I’m so happy when the Sun is shining and the sky is blue #InternationalDayOfHappiness. #VodafoneTreats https://t.co/5h28rkZ0Xi,Bobblebaggins,jackie graham,Yorkshire and The Humber
1.50551E+18,742523720,2022-03-20T11:24:14.000Z,@VodafoneUK I can test negative and leave the house in this gorgeous weather🦠🌞,wiltshiregal,Sarah 😍💕,UK
1.50551E+18,9.29031E+17,2022-03-20T11:23:22.000Z,@VodafoneUK I'm so happy when you say that I am a mum #VodafoneTreats #InternationalDayOfHappiness,MaximumEffort74,Amber Baxter,"Nottingham, England"
1.5055E+18,321618925,2022-03-20T11:19:54.000Z,"@VodafoneUK signed up for Vodafone broadband. Had email confirming installation date of 15/3/22 and activation date of 16th. Had the 15 off work but no one turned up. they turned up on the 16th just as my wife was supposed to be going to work, which made her very late. Bad start",Gasman_Nigel,Nigel,Cannock
1.5055E+18,1.04236E+18,2022-03-20T11:19:25.000Z,@VodafoneUK I'm so happy when I get a chance to be a good time to put the best way to get the latest flash player,DarylBa80978708,Daryl Bailey,
1.5055E+18,24059279,2022-03-20T11:18:25.000Z,@VodafoneUK I’m so happy when I get home from work and I will have my phone back #VodafoneTreats,rjpsimpson,Richard Simpson,West Yorkshire
1.5055E+18,115380868,2022-03-20T11:18:13.000Z,@VodafoneUK I’m so happy when you get home and we can get some rest and enjoy the rest of the day.,theboytravell,Chris travell,
1.5055E+18,7.44922E+17,2022-03-20T11:17:32.000Z,"@VodafoneUK I'm so happy when you get a chance to go to the same time?

Okay auto correct...sounds like back to the future does that 😂",elliot_stoney56,Elliot Stoney,"Bradford, England"
1.5055E+18,296647469,2022-03-20T11:11:07.000Z,@VodafoneUK I'm so happy that after more than 2 decades with @VodafoneUK I'm moving both numbers to @SkyUK who offer better value and not try to increase monthly cost by 80% at renewal (yes EIGHTY PERCENT!) - such recognition by VF for loyalty.......,emelschwartz,emeles: wheres my Blue Tick?🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🇪🇺,"United Kingdom, Europe."
1.5055E+18,368256015,2022-03-20T11:08:38.000Z,@VodafoneUK F1 is on,WheelerAw,Andrew Wheeler,"ÜT: 52.046677,-0.787004"
1.5055E+18,1019174869,2022-03-20T11:05:48.000Z,"@VodafoneUK I'm so happy when you are free to come to the wedding and I hope you enjoy it.

#InternationalDayOfHappiness",GingerMartian,Lucy Tempest,[Redacted]
1.5055E+18,88241952,2022-03-20T11:04:21.000Z,"@VodafoneUK I'm so happy when you are free to come to the office.

#InternationalDayOfHappiness

Erm...",Tyw77,Thu Win,"Here, there, everywhere"
1.5055E+18,1726523294,2022-03-20T11:04:15.000Z,@VodafoneUK Vodafone send me treats! 😁,KwiecienChris,chris kwiecien,"Malvern Wells, England"
1.5055E+18,2248659376,2022-03-20T11:03:18.000Z,@VodafoneUK i got this text as i’m in amsterdam yet my phone does not work at all https://t.co/wTCZruYtFn,BransbyLeah,leah,NCL/END -she/her
1.5055E+18,114477762,2022-03-20T11:00:03.000Z,@VodafoneUK I'm so happy when I get a chance to call you later today or tomorrow in the office x,jjaykayy,YouTube channel: JKaysCorner,
1.5055E+18,8.30323E+17,2022-03-20T10:59:31.000Z,@VodafoneUK I am so happy when we get there and then we have a good time together #InternationalDayOfHappiness  #vodafonetreats,Princess_Debz,Princess Debz,"London, England"
1.5055E+18,2248659376,2022-03-20T10:56:42.000Z,@VodafoneUK hello i need help pls,BransbyLeah,leah,NCL/END -she/her
1.5055E+18,246430346,2022-03-20T10:55:38.000Z,@VodafoneUK I’m so happy when you are here so you have your own room to clean up #VodafoneTreats 😂 #InternationalDayOfHappiness,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1.5055E+18,15150731,2022-03-20T10:55:36.000Z,@VodafoneUK Am I able to purchase an unlimited xtra plan for 30 days? Or does it have to be a minimum contract??,Roxannabelle,Rox;;️,Pill/Bristol/Manchester
1.5055E+18,2174139173,2022-03-20T10:54:03.000Z,@VodafoneUK I’m so happy when the sun is out,Harrison11Susan,Susan Harrison,hartlepool
1.5055E+18,574059465,2022-03-20T10:50:46.000Z,@VodafoneUK I'm so happy when the sun shines....,patriciarreade,Trish Reade 🌹🌼🐱🐞🐾,Yorkshire 
1.5055E+18,473351782,2022-03-20T10:49:11.000Z,"@VodafoneUK I’m so happy when you are home relaxing 😎 

#InternationalDayOfHappiness",emmajones2324,Emma “Ledge” Jones,Burton upon Trent 
1.5055E+18,3882672035,2022-03-20T10:48:48.000Z,"@VodafoneUK I'm so happy when you are definitely back to me sooner and we have chosen a newer one for the use of Haig's Battle.

Oh!!! Maybe Military History is all I talk about! 😉🤭

#VodafoneTreats #InternationalDayOfHappiness",SusieRother,Susie,England
1.5055E+18,19648966,2022-03-20T10:48:24.000Z,@VodafoneUK I’m so happy when I get home lol lol I love you buddy #vodafonetreats,dazzmiller,Darren Miller,"East Kilbride, Scotland"
1.5055E+18,18634145,2022-03-20T10:45:49.000Z,@VodafoneUK I’m so happy when they get back from their job so we will see how much they have to pay for their own food #vodafonetreats,JulieMillar,Julie Millar 😊🌹🤩🌻🌼,"Overton, Hampshire"
1.5055E+18,276705896,2022-03-20T10:45:43.000Z,@VodafoneUK I’m so happy when you are home now too so I don’t have time to get back home until tomorrow morning #HomeIsMyHappyPlace #InternationalDayOfHappiness #VodafoneTreats 🏡 🥰,LinzieP17,💫🤍 Linzie P 🤍💫,Birmingham
1.5055E+18,486747880,2022-03-20T10:44:48.000Z,"@VodafoneUK I'm so happy when the State-funded boom spectacularly ends. 
🤣🤣
#InternationalDayOfHappiness",LewHolmes81,Lew,Old England
1.5055E+18,474892987,2022-03-20T10:43:56.000Z,"@VodafoneUK I’m so happy when you are here and we are not getting involved with this situation. 

Deep!

#InternationalDayOfHappiness",JoelG_88,Joel Gleicher,
1.50549E+18,9.17143E+17,2022-03-20T10:41:53.000Z,"@VodafoneUK I'm so happy when I have a feeling of being a bit of a night owl like me and I love it.
#VodafoneTreats",Shizzamftw,Shizzamy,Scotland
1.50549E+18,41996381,2022-03-20T10:41:47.000Z,"@VodafoneUK #InternationalDayOfHappiness #vodafonetreats
I'm so happy when I have a client who was a RA in a legal dept.",vivi74uk,Amanda Roe,UK
1.50549E+18,1.09763E+18,2022-03-20T10:41:12.000Z,@VodafoneUK I'm so happy when you are interested in the future please can you send me the details. #VodafoneTreats #InternationalDayOfHappiness,choudryhusain,Husain Choudry,"Leeds, England"
1.50549E+18,116560604,2022-03-20T10:41:11.000Z,@VodafoneUK I’m so happy when you are in your room to help us with a lovely time and relax your beautiful smile 😂😂😂😂😂,spiceblackford,lucy 🇺🇦,
1.50549E+18,34129772,2022-03-20T10:40:12.000Z,@VodafoneUK I'm so happy when you are busy 😅,_AliSufyan,Ali علی,United Kingdom
1.50549E+18,341597006,2022-03-20T10:39:51.000Z,@VodafoneUK I'm so happy when you are not going to be able to get the best diet 😟,GersPunk,Col WATP," ,Dumfries Scotland."
1.50549E+18,24273335,2022-03-20T10:39:25.000Z,@VodafoneUK ....I have checked through all my family and they are very much looking forward to trying the anal 🤦‍♀️😳 #VodafoneTreats #InternationalDayOfHappiness,gothgirlgone,GothGirlGoneWild,
1.50549E+18,751082826,2022-03-20T10:39:23.000Z,@VodafoneUK #InternationalDayOfHappiness #VodafoneTreats ...the sun is shining 🌞,BeeRummie,PaulP,Northampton
1.50549E+18,350415592,2022-03-20T10:35:08.000Z,@VodafoneUK I'm so happy when you are not racing anymore #vodafonetreats,LuckyLondonLou,Louisa,London
1.50549E+18,22173832,2022-03-20T10:34:57.000Z,@VodafoneUK I’m so happy when you are all ready for your birthday to come to see me #vodafonetreats,KatieVGingell,💃🏻 Katie Gingell 💃🏻,"Bristol, England"
1.50549E+18,318971987,2022-03-20T10:33:52.000Z,"@VodafoneUK I'm so happy when you say you love me so much more than you want me to start with ❤️
#InternationalDayOfHappiness",amylegan2877,amy,", south wales"
