tweet_id,user_id,created_at,tweet,username,name,location,language,tweet_type,replied_to_id,get_repliedTo_tweet_link,get_tweet_link
1512559739418329092,1047191397005217793,2022-04-08T22:35:18.000Z,@VodafoneUK Seeing my baby boy smile back at me brings me more joy than I could ever have imagined 😁 #vodafonetreats https://t.co/3OX8PpMrK6,Annekajane85,🌿 Anneka 🌿,"Ellesmere, England",en,replied_to,1509923560168505347,https://twitter.com/i/web/status/1509923560168505347,https://twitter.com/1047191397005217793/status/1512559739418329092
1512556980040355848,3003370349,2022-04-08T22:24:20.000Z,"🤗 to @vodafoneuk because So fast 

Vodafone in United Kingdom: speed, performance, outages and user reviews
👉 https://t.co/x71Lj55GOV

#fing #internet #Vodafone

via @fingapp @outagedetect",PaulPinderSmile,Paul Pinder,"Manchester, England",en,Original_tweet,Null,null,https://twitter.com/3003370349/status/1512556980040355848
1512532024866881536,246430346,2022-04-08T20:45:10.000Z,@VodafoneUK Sing my heart out at karaoke with the IT man at my work 😂 🎶 🎤,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,en,replied_to,1512482908258271236,https://twitter.com/i/web/status/1512482908258271236,https://twitter.com/246430346/status/1512532024866881536
1512530212268957697,1243731282,2022-04-08T20:37:58.000Z,@VodafoneUK The wonder of Windsor! It gives pure joy #VodafoneTreats https://t.co/2AU4rSNXfn,pklidaras,Polly Klidaras,England,en,replied_to,1509923560168505347,https://twitter.com/i/web/status/1509923560168505347,https://twitter.com/1243731282/status/1512530212268957697
1512529264448577540,1243731282,2022-04-08T20:34:12.000Z,@VodafoneUK Swan heaven! Pure happiness in Windsor #VodafoneTreats https://t.co/ztb30bQDUP,pklidaras,Polly Klidaras,England,en,replied_to,1509923560168505347,https://twitter.com/i/web/status/1509923560168505347,https://twitter.com/1243731282/status/1512529264448577540
1512527712262537222,14327789,2022-04-08T20:28:02.000Z,"Cheesy grin following today’s LinkedIn livestream, with @vodafone_group @vodafoneuk’s Chief Technology Officer and Chief HR Office, to talk about all things technology, innovation and workplace culture! On a strategic mission to put its stamp on the world, Vodafone’s team is… https://t.co/G79bGjlT5q",lucyhedges,lucyhedges,,en,Original_tweet,Null,null,https://twitter.com/14327789/status/1512527712262537222
1512527105187319810,4202632299,2022-04-08T20:25:37.000Z,@VodafoneUK increasing my plan by 8.2% due to RPI and continued investment and yet it’s the only network that doesn’t have Wi-Fi on the tube. What’s the investment exactly? My phone better start to clean my house or this contract will be the last…,nolabels15,V.,"London, England",en,Original_tweet,Null,null,https://twitter.com/4202632299/status/1512527105187319810
1512525810137247744,2907744017,2022-04-08T20:20:29.000Z,"@iiamsaf @BicAndTired Unfortunately,can't move from V to V using same number(pac code).However, If you do want to keep the same number then it takes 30days. Annoying! Safura, just b sure to call them up to make sure ur number is ported.(b4 30th)@VodafoneUK need to update their website with information",FatemahBis,Fatemah,,en,replied_to,1512492767691292683,https://twitter.com/i/web/status/1512492767691292683,https://twitter.com/2907744017/status/1512525810137247744
1512522806365462534,1432025626303676423,2022-04-08T20:08:33.000Z,"@VodafoneUK Oh look, the same copy &amp; paste that I had from your colleague. No words…. https://t.co/h82XFr8gAE",bilsyuk,Ian B,"Sandbach, England",en,replied_to,1512522031971323904,https://twitter.com/i/web/status/1512522031971323904,https://twitter.com/1432025626303676423/status/1512522806365462534
1512521063665647620,456109745,2022-04-08T20:01:37.000Z,"@VodafoneUK So I have received my bill this month. I have two handsets, one for me and one for my son. My bill has increased over £8 per month!!!! Absolutely shocking. There is no way I will be renewing either contract. Will have to sell a kidney at this rate.",faulky1307,Andrew Faulkner,Hartlepool. ,en,Original_tweet,Null,null,https://twitter.com/456109745/status/1512521063665647620
1512510058197917698,2748578184,2022-04-08T19:17:53.000Z,@VodafoneUK Cocktails on the beach with my dad for me by looks of things!,StewHicks,Stewlander 🕺,"London, England",en,replied_to,1512482908258271236,https://twitter.com/i/web/status/1512482908258271236,https://twitter.com/2748578184/status/1512510058197917698
1512495366192648195,23472882,2022-04-08T18:19:30.000Z,@VodafoneUK when will the network be back in M26? Been down since at least 5pm,Jxrvxs,Jarvis Thompson,"Manchester, England",en,Original_tweet,Null,null,https://twitter.com/23472882/status/1512495366192648195
1512492407954235397,142358555,2022-04-08T18:07:45.000Z,@VodafoneUK @vuecinemas 1. Magnificent 7  2.Snow White and 7 dwarfs #VodafoneTreats,lydfp_bobbysmum,LydiaGough 💗,West midlands UK,en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/142358555/status/1512492407954235397
1512488764748320771,1118969672454615041,2022-04-08T17:53:16.000Z,@VodafoneUK Watch a brilliant comedy movie with me wife. We loves a good movie. What comedy would you recommend??,JayDogUFC,UFCJayDog,United Kingdom,en,replied_to,1512482908258271236,https://twitter.com/i/web/status/1512482908258271236,https://twitter.com/1118969672454615041/status/1512488764748320771
1512486549660880902,1285222737552736256,2022-04-08T17:44:28.000Z,"Placed to perfection 😍

@DungannonRFC's Andrew McGregor and Caolan Mulgrew combining for our latest play of the month 🙌

Each club on @VodafoneUK's Lions Legacy Tour has been provided with a @veocamera to capture their big moments 👏 https://t.co/mOReSaOzPk",GoodBadRugby,"The Good, The Bad & The Rugby","Twickenham, United Kingdom",en,Original_tweet,Null,null,https://twitter.com/1285222737552736256/status/1512486549660880902
1512485858213232640,37512310,2022-04-08T17:41:43.000Z,@VodafoneUK Cocktails on the beach and sing my heart out karaoke style with the person I called - my wife 😂,wickdaman,Richard Conway,"Suffolk, England",en,replied_to,1512482908258271236,https://twitter.com/i/web/status/1512482908258271236,https://twitter.com/37512310/status/1512485858213232640
1512484272426299393,47688157,2022-04-08T17:35:25.000Z,.@VodafoneUK how else can I log into my into my account if I cannot receive 2FA texts? The local @O2 mast is down and has been for two weeks,Janusxuk,Janusxuk,A socially awks distance away,en,Original_tweet,Null,null,https://twitter.com/47688157/status/1512484272426299393
1512475097243783175,539974809,2022-04-08T16:58:58.000Z,@philwoodwiss1 @VodafoneUK Either way I'm not giving up until I get this sorted out,Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512474810437222406,https://twitter.com/i/web/status/1512474810437222406,https://twitter.com/539974809/status/1512475097243783175
1512471752311455744,219447125,2022-04-08T16:45:40.000Z,@VodafoneUK I would like to request a call,JBGrizzle,Joel Grizzle 🇯🇲🇯🇲🇯🇲,"Birmingham/South London, UK",en,replied_to,1511441569773146121,https://twitter.com/i/web/status/1511441569773146121,https://twitter.com/219447125/status/1512471752311455744
1512464715452194824,539974809,2022-04-08T16:17:43.000Z,@philwoodwiss1 @VodafoneUK Not sure Phil but we'll find out Tuesday if that SIM doesn't turn up and work perfectly,Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512459842543403008,https://twitter.com/i/web/status/1512459842543403008,https://twitter.com/539974809/status/1512464715452194824
1512462960844804104,1725951426,2022-04-08T16:10:44.000Z,"We look forward to welcoming all the clubs taking part in @VodafoneUK’s Lions Legacy Tour. Bring along all your family, friends and club members. https://t.co/4YExyczZm9",Aberdare_RFC,Aberdare Rugby Club,CF44 7BP,en,replied_to,1512462684918321162,https://twitter.com/i/web/status/1512462684918321162,https://twitter.com/1725951426/status/1512462960844804104
1512462684918321162,1725951426,2022-04-08T16:09:38.000Z,"Former @EnglandRugby International @miketindall13 and @AlexPayneTV of @goodbadrugby will be at The Ynys, Aberdare on Sat 23rd April when they visit @Aberdare_RFC on @VodafoneUK’s Lions Legacy Tour 🐍 🏉 https://t.co/bh6XSDyoZK",Aberdare_RFC,Aberdare Rugby Club,CF44 7BP,en,Original_tweet,Null,null,https://twitter.com/1725951426/status/1512462684918321162
1512457003075252227,1111645584304340993,2022-04-08T15:47:04.000Z,@VodafoneUK https://t.co/Prq5SFo3BK,PhilipA75007120,Philip Anderson,"England, United Kingdom",und,Original_tweet,Null,null,https://twitter.com/1111645584304340993/status/1512457003075252227
1512450484262645764,539974809,2022-04-08T15:21:10.000Z,@philwoodwiss1 @VodafoneUK Apparently trading standards process takes 6 weeks but we will see when this SIM card turns up https://t.co/RqOW0OE2DM,Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512450036340342803,https://twitter.com/i/web/status/1512450036340342803,https://twitter.com/539974809/status/1512450484262645764
1512448697887510529,539974809,2022-04-08T15:14:04.000Z,"@philwoodwiss1 @VodafoneUK I'm not sure how but he's signed up with Talk mobile in the Vodafone shop so I have to deal with them, less than helpful and absolutely useless Phil, I've got all info ready for trading standards tho",Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512448197607706637,https://twitter.com/i/web/status/1512448197607706637,https://twitter.com/539974809/status/1512448697887510529
1512447175288143884,539974809,2022-04-08T15:08:01.000Z,"@philwoodwiss1 @VodafoneUK I asked they said they couldn't, too simple like you say",Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512446908656234496,https://twitter.com/i/web/status/1512446908656234496,https://twitter.com/539974809/status/1512447175288143884
1512447104542773254,18685159,2022-04-08T15:07:44.000Z,"@VodafoneUK Happiness? Worst company ever, terrible tech support and now had no mobile broadband data since March 1st, How I have been treated is awful, 100% has to be referred to @Ofcom",JMDCOV,Happy,,en,replied_to,1509923560168505347,https://twitter.com/i/web/status/1509923560168505347,https://twitter.com/18685159/status/1512447104542773254
1512446946455207946,18685159,2022-04-08T15:07:06.000Z,"@VodafoneUK @VodafoneFdn Free wifi, Hope it works for them! My mobile broadband is a farce,  tech support cannot fox and now had no mobile broadband data since March 1st, How I have been treated is awful, 100% has to be referred to @Ofcom",JMDCOV,Happy,,en,replied_to,1511743031543668738,https://twitter.com/i/web/status/1511743031543668738,https://twitter.com/18685159/status/1512446946455207946
1512446596981886977,18685159,2022-04-08T15:05:43.000Z,"@VodafoneUK @joeandseph My head has gone pop never mind popcorn! Worst company ever, terrible tech support and now had no mobile broadband data since March 1st, How I have been treated is awful, 100% has to be referred to @Ofcom",JMDCOV,Happy,,en,replied_to,1512324362048745475,https://twitter.com/i/web/status/1512324362048745475,https://twitter.com/18685159/status/1512446596981886977
1512446427649261577,18685159,2022-04-08T15:05:02.000Z,"@VodafoneUK Worst company ever, terrible tech support and now had no mobile broadband data since March 1st, How I have been treated is awful, 100% has to be referred to @Ofcom",JMDCOV,Happy,,en,replied_to,1512431399399313409,https://twitter.com/i/web/status/1512431399399313409,https://twitter.com/18685159/status/1512446427649261577
1512446057183125505,18629674,2022-04-08T15:03:34.000Z,"Reports suggest that @VodafoneUK and @SkyUK have both approached @talktalk to discuss a potential #acquisition. Will we finally see a merger this year or will these talks fade to nothing, as they have in the past? #ConnectedBritain #ISP https://t.co/syYcc3KJ9V",totaltelecom,Total Telecom,London,en,Original_tweet,Null,null,https://twitter.com/18629674/status/1512446057183125505
1512439466056638467,9487692,2022-04-08T14:37:23.000Z,@ianhf @VodafoneUK yup downgraded mine as well,seat2d,Greg Reeve 💉💉💉,UK,en,replied_to,1512405326338924548,https://twitter.com/i/web/status/1512405326338924548,https://twitter.com/9487692/status/1512439466056638467
1512436988070223872,1432025626303676423,2022-04-08T14:27:32.000Z,"@pocketr05106242 @VodafoneUK I’ll be joining you. Been with Voda for years but they are taking the P with this increase. What makes it worse is that if you have a discounted tariff, the increase is of course applied at full value.",bilsyuk,Ian B,"Sandbach, England",en,replied_to,1512427002317393921,https://twitter.com/i/web/status/1512427002317393921,https://twitter.com/1432025626303676423/status/1512436988070223872
1512436278809317380,539974809,2022-04-08T14:24:43.000Z,@philwoodwiss1 @VodafoneUK Just called my dad and it didn't ring at all now omg we've gotta wait until Tuesday for the SIM card and go from there,Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512432917078814724,https://twitter.com/i/web/status/1512432917078814724,https://twitter.com/539974809/status/1512436278809317380
1512428586220806144,20179289,2022-04-08T13:54:09.000Z,"@ziegfieldstar @VodafoneUK @CEOemail Update, still appalling, missed a call this morning, get text with number &amp; reference to quote. Call it, get India, sorry Executive Complaint team can't speak to you. You must wait until they call you on Monday 😡😡
#poorcustomerservice",Glo_Thienel,Glo Thienel 🇬🇧 #BackBoris 🇬🇧🇺🇦🇬🇧🇺🇦,,en,replied_to,1511967879641632772,https://twitter.com/i/web/status/1511967879641632772,https://twitter.com/20179289/status/1512428586220806144
1512428420256477192,539974809,2022-04-08T13:53:29.000Z,"@philwoodwiss1 @VodafoneUK It's a faulty aim card apparently so we'll wait for the new one and see if it solves the problem, it's been a nightmare all bloody week Phil",Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512420340374425609,https://twitter.com/i/web/status/1512420340374425609,https://twitter.com/539974809/status/1512428420256477192
1512422623090778117,16875571,2022-04-08T13:30:27.000Z,"Thanks @VodafoneUK 
Love my annual bill increase. https://t.co/9Ty11P9KsG",sdunlop,Stuart Dunlop 💙,,en,Original_tweet,Null,null,https://twitter.com/16875571/status/1512422623090778117
1512413312629325824,539974809,2022-04-08T12:53:27.000Z,"@VodafoneUK I'm just on my way to the Vodafone shop to see the staff who have fobbed him off all week so I will DM when I get back because I really don't expect them to help, thank you I appreciate someone from Vodafone actually wants to help",Rhianlovesbooks,RhianReads 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,en,replied_to,1512412374682279941,https://twitter.com/i/web/status/1512412374682279941,https://twitter.com/539974809/status/1512413312629325824
1512409837317107718,1108108772696838144,2022-04-08T12:39:39.000Z,"@VodafoneUK Way too expensive and now you've complicated it with separate, length terms for phone and plan.",JasonTreagust,JackalJT,"Portsmouth, United Kingdom",en,replied_to,1512369622477062144,https://twitter.com/i/web/status/1512369622477062144,https://twitter.com/1108108772696838144/status/1512409837317107718
1512405757383385090,37512310,2022-04-08T12:23:26.000Z,...and she's fallen asleep sitting up 😂 #TogetherWeCan @VodafoneUK #BabyGirl2 https://t.co/0dAgT6VVZo,wickdaman,Richard Conway,"Suffolk, England",en,replied_to,1512359745339940868,https://twitter.com/i/web/status/1512359745339940868,https://twitter.com/37512310/status/1512405757383385090
1512405326338924548,17758167,2022-04-08T12:21:43.000Z,"So nice of @VodafoneUK to increase my bill by 8.2% (extra £350/yr) from April onwards to further line their profit margins. Funnily enough 3 of my services are open for renewal, guess they won't be with #Vodafone any more #ProfitOverService #Fail",ianhf,ianhf,"Southern UK, Scotland, Europe ",en,Original_tweet,Null,null,https://twitter.com/17758167/status/1512405326338924548
1512394861160325121,204392140,2022-04-08T11:40:08.000Z,@VodafoneUK What’s the response time if you fill out this form?,spuddy79,Sarah Geater,,en,replied_to,1512389547203702786,https://twitter.com/i/web/status/1512389547203702786,https://twitter.com/204392140/status/1512394861160325121
1512393976330039310,896025857759772672,2022-04-08T11:36:37.000Z,@VodafoneUK so you cancel my broadband as I failed credit check when moved and cancelled my contract without a fee and now get a debt collection agencey request money. Who do I speak to regarding a complaint,tuckey88,Si Tuck,"Harwich, England",en,Original_tweet,Null,null,https://twitter.com/896025857759772672/status/1512393976330039310
1512378223560122371,51839065,2022-04-08T10:34:01.000Z,@VodafoneUK @vuecinemas The Magnificent Seven and Snow White &amp; The Seven Dwarves xx 🤗🤗🤗#VodafoneTreats,clarepike1,Clare Pike ❤️,"Stockport, England",en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/51839065/status/1512378223560122371
1512377279325913091,70648118,2022-04-08T10:30:16.000Z,"@VodafoneUK @vuecinemas Magnificent 7
Snow White and the seven dwarfs? Can't wait for Dr strange  #VodafoneTreats",mrs_meep,mrs_meep,,en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/70648118/status/1512377279325913091
1512370667844423696,33471782,2022-04-08T10:04:00.000Z,Mmmm who doesn't love popcorn? Especially when it's free! 🍿😋 @VodafoneUK customers can enjoy a free bag of #Easter popcorn from @joeandseph and #VeryMeRewards - head to the My Vodafone app for details! https://t.co/YN8tGTaMeC,AffordableMob,Affordable Mobiles,United Kingdom,en,quoted,1512324362048745475,https://twitter.com/i/web/status/1512324362048745475,https://twitter.com/33471782/status/1512370667844423696
1512366815875317773,1108108772696838144,2022-04-08T09:48:41.000Z,"@VodafoneUK my contract ends on 30th August, how much notice do I need to give to cancel it on that date?",JasonTreagust,JackalJT,"Portsmouth, United Kingdom",en,Original_tweet,Null,null,https://twitter.com/1108108772696838144/status/1512366815875317773
1512362392499507205,907896430806827008,2022-04-08T09:31:07.000Z,"Important news for @VodafoneUK employees who become parents or carers. 🗣 

We’ve introduced new policies to help people through Pregnancy Loss, premature birth and serious caring responsibilities.  

Read more below:",vodafoneuknews,Vodafone UK News Centre,United Kingdom,en,Original_tweet,Null,null,https://twitter.com/907896430806827008/status/1512362392499507205
1512361933336465410,16031661,2022-04-08T09:29:17.000Z,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/5O4PRHhnnY,cadere_in,cadere in occidente,Terms and Conditions Apply,en,Original_tweet,Null,null,https://twitter.com/16031661/status/1512361933336465410
1512360608892604416,153018215,2022-04-08T09:24:02.000Z,"@Bournemouthecho Multiple companies for it cheaper… @juicebroadband has much better service, and @VodafoneUK is cheaper overall… non-story…",Growlingadam,Adam,,en,replied_to,1512350814639046656,https://twitter.com/i/web/status/1512350814639046656,https://twitter.com/153018215/status/1512360608892604416
1512359745339940868,37512310,2022-04-08T09:20:36.000Z,My daughter stole my @VodafoneUK #TogetherWeCan cap 😅 https://t.co/W4JdGCtplA,wickdaman,Richard Conway,"Suffolk, England",en,Original_tweet,Null,null,https://twitter.com/37512310/status/1512359745339940868
1512356428555640834,1211297653,2022-04-08T09:07:25.000Z,"@VodafoneUK @vuecinemas 1. Magnificent 7
2. Snow White and the 7 Dwarfs 
#VodafoneTreats",n_hop90,Nik Jones,"Preston, England",en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/1211297653/status/1512356428555640834
1512356359232274434,98510809,2022-04-08T09:07:08.000Z,@VodafoneUK @vuecinemas The Magnificent Seven and Snow White and the Seven Dwarfs #VeryMeRewards,micmacmonkey,Michael Lee,boro,en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/98510809/status/1512356359232274434
1512347417374564355,350415592,2022-04-08T08:31:37.000Z,@VodafoneUK @vuecinemas Magnificent seven and snow white and the seven dwarves #VodafoneTreats,LuckyLondonLou,Louisa,London,en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/350415592/status/1512347417374564355
1512344326310961152,716235098115469312,2022-04-08T08:19:20.000Z,"@VodafoneUK @vuecinemas 1. Magnificent 7
2. Snow White and 7 Dwarfs  #VodafoneTreats",LuckyPyerr,James,,en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/716235098115469312/status/1512344326310961152
1512343378112958467,2721932467,2022-04-08T08:15:33.000Z,When it’s @joeandseph time on @VodafoneUK #verymerewards #VeryMeRewards https://t.co/Dpn1FLWjkq,andy_8784,andrew 🍿,,en,Original_tweet,Null,null,https://twitter.com/2721932467/status/1512343378112958467
1512337271126700033,578280245,2022-04-08T07:51:17.000Z,"@eloisetoomer @VodafoneUK Hey, this is what I got yday from them! Basically they have us over a barrel!! Can’t leave and they can put their prices up over 8%! Worth adding I had no comms about it until I tweeted then got an email 🤔 https://t.co/nrkcGYgBoe",tarapitman,tara pitman,"Salisbury, England",en,replied_to,1512334038886924291,https://twitter.com/i/web/status/1512334038886924291,https://twitter.com/578280245/status/1512337271126700033
1512336245229338626,214366691,2022-04-08T07:47:13.000Z,It's @VodafoneUK Fridays connoisseurs (aka the BEST kind of Fridays!) Make sure to get in on the action with your free popcorn treat🍿🎩 https://t.co/6fNcPSqHd1,joeandseph,Joe & Seph's,"London, England",en,quoted,1512324362048745475,https://twitter.com/i/web/status/1512324362048745475,https://twitter.com/214366691/status/1512336245229338626
1512335784967393282,1470359492,2022-04-08T07:45:23.000Z,@VodafoneUK @vuecinemas Magnificent 7 and Snow White and 7 dwarfs 🤞🏻,nicola_adair,NikNak,,en,replied_to,1512115739158880257,https://twitter.com/i/web/status/1512115739158880257,https://twitter.com/1470359492/status/1512335784967393282
1512333894191919104,55223072,2022-04-08T07:37:52.000Z,"Just when you think @VodafoneUK can't treat you any worse, the 4g service in the area goes down for over a week, when you call to find out the issue the handler can't answer, says will be ok in 5 days and that the fraud team will contact you in 48 hrs???? What fraud???",J_Penfold,James Penfold,,en,Original_tweet,Null,null,https://twitter.com/55223072/status/1512333894191919104
1512331113527656451,1118969672454615041,2022-04-08T07:26:49.000Z,@VodafoneUK https://t.co/Are413TrN4,JayDogUFC,UFCJayDog,United Kingdom,und,replied_to,1512330701282099206,https://twitter.com/i/web/status/1512330701282099206,https://twitter.com/1118969672454615041/status/1512331113527656451
1512330389481828355,3431435331,2022-04-08T07:23:57.000Z,@VodafoneUK @joeandseph Yay @joeandseph are back. It’s been to long!,Darrenjs68,Darren 💙,"South West, England",en,replied_to,1512324362048745475,https://twitter.com/i/web/status/1512324362048745475,https://twitter.com/3431435331/status/1512330389481828355
1512329911243059202,1118969672454615041,2022-04-08T07:22:03.000Z,@VodafoneUK Rewards been good this week. Cinema tickets yesterday.,JayDogUFC,UFCJayDog,United Kingdom,en,replied_to,1512329731441668101,https://twitter.com/i/web/status/1512329731441668101,https://twitter.com/1118969672454615041/status/1512329911243059202
1512329218218151936,1118969672454615041,2022-04-08T07:19:17.000Z,@VodafoneUK @joeandseph Ordered some extra too 😋🤤😋🤤,JayDogUFC,UFCJayDog,United Kingdom,en,replied_to,1512327863302819842,https://twitter.com/i/web/status/1512327863302819842,https://twitter.com/1118969672454615041/status/1512329218218151936
1512327863302819842,1118969672454615041,2022-04-08T07:13:54.000Z,@VodafoneUK @joeandseph https://t.co/opXb4vuv92,JayDogUFC,UFCJayDog,United Kingdom,und,replied_to,1512324362048745475,https://twitter.com/i/web/status/1512324362048745475,https://twitter.com/1118969672454615041/status/1512327863302819842
1512320421990965248,276403311,2022-04-08T06:44:20.000Z,"Dear @VodafoneUK Thought I would complete the survey you kindly invited me to, particularly as my wifi upstairs is rubbish. Despite the extra money I pay for an additional router. But somehow I don’t think this is a balanced survey when the only option is to agree….🤦🏻‍♀️ https://t.co/qbJvKvCQfG",CllrJoStewart,Cllr Joanne Stewart 🌻,"Reading, England",en,Original_tweet,Null,null,https://twitter.com/276403311/status/1512320421990965248
