tweet_id,user_id,created_at,tweet,username,name,location,language,tweet_type,replied_to_id,get_repliedTo_tweet_link,get_tweet_link
1513059775499567107,781069515362750464,2022-04-10T07:42:16.000Z,"@JioCare Then i ll off with fiber
We ll not cont. With
Cheater group
Jio fiber poor service
Fake ppl

Poor jio service",ishvinod,Vinod Kumar,"Jodhpur, India",en,replied_to,1513057521228910592,https://twitter.com/i/web/status/1513057521228910592,https://twitter.com/781069515362750464/status/1513059775499567107
1513059639004344321,14206151,2022-04-10T07:41:43.000Z,@JioCare No response yet. No body has contacted me to know the problem in detail and solve.,jitendravyas,Jitendra Vyas,,en,replied_to,1512780233329426432,https://twitter.com/i/web/status/1512780233329426432,https://twitter.com/14206151/status/1513059639004344321
1513059152113061889,1225004505965588480,2022-04-10T07:39:47.000Z,@JioCare Please respect customer timings. Your support engineers on short notice rescheduling appointment timings without discussing with customers...we cannot wait and seat at home entire day to resolve issue.. this is really flustrating,MayurMandhare5,Mayur Mandhare,,en,replied_to,1513024162427998213,https://twitter.com/i/web/status/1513024162427998213,https://twitter.com/1225004505965588480/status/1513059152113061889
1513058980301443072,2533175922,2022-04-10T07:39:06.000Z,@NetMeds @NetmedsTamil @reliancejio @JioCare @tnpoliceoffl @MoHFW_INDIA What kind of people are these? https://t.co/lAiTqrhifj,cnsharavana,C N SHARAVANA,"Coimbatore, India",en,replied_to,1512725866408996867,https://twitter.com/i/web/status/1512725866408996867,https://twitter.com/2533175922/status/1513058980301443072
1513058736138465283,1115868387610120192,2022-04-10T07:38:08.000Z,"@JioCare, @BSNLCorporate, @DoT_India, @reliancejio   jio to my bsnl call drop in every call after few seconds talk",girishformula,GIRISH VYAS,,en,Original_tweet,Null,null,https://twitter.com/1115868387610120192/status/1513058736138465283
1513058638889644035,2900813857,2022-04-10T07:37:45.000Z,@JioCare Sent.,TweetsRakesh,Rakesh Sharma 🇮🇳,🇮🇳 हिन्दुस्तान 🇮🇳,en,replied_to,1513055406393765889,https://twitter.com/i/web/status/1513055406393765889,https://twitter.com/2900813857/status/1513058638889644035
1513058467413884928,1267384825,2022-04-10T07:37:04.000Z,"@JioCare Jio care, Are you sliping now!

Let's talk with 15 minutes.",pandya96,bharat,"Surat, India",en,replied_to,1513023992600604675,https://twitter.com/i/web/status/1513023992600604675,https://twitter.com/1267384825/status/1513058467413884928
1513058422521929729,573540305,2022-04-10T07:36:53.000Z,@JioCare Not even care to reply. Pathetic,rahulhtd,Rahul Patel,Bemetara,en,Original_tweet,Null,null,https://twitter.com/573540305/status/1513058422521929729
1513058418281820164,1080370975,2022-04-10T07:36:52.000Z,@JioCare Sent the DM. You will check and resolve it now?,radaviah,radhika,"Bengaluru, India",en,replied_to,1513056603859132417,https://twitter.com/i/web/status/1513056603859132417,https://twitter.com/1080370975/status/1513058418281820164
1513058367669174273,1504674826669420544,2022-04-10T07:36:40.000Z,"@JioCare I've been using Jio for 5 years. When my wife needed a new sim, we opted Jio. We decided to use Jio postpd because we are travelling to J&amp;K. I rqsted home delivery. A jio guy visited to do the process, gave the sim card &amp; left. Now I'm getting an activation failure msg.",Abi_Naray,Abi,,en,Original_tweet,Null,null,https://twitter.com/1504674826669420544/status/1513058367669174273
1513057910938824707,247235558,2022-04-10T07:34:51.000Z,"@JioCare @reliancejio @Airtel_Presence Dear team any update on my complaint no physible response from your team
Last call with urvi who is on twitter support but no cool response yet from jio team.
I would like to inform you that I and my villagers are decided to port in other https://t.co/e00IPK9Ewl",Manojsingh5,Manoj singh,"Mau, India",en,Original_tweet,Null,null,https://twitter.com/247235558/status/1513057910938824707
1513057536089468930,1467054692672831488,2022-04-10T07:33:22.000Z,@JioCare #day6 without any resolution only assurances that my issue will be resolved but no technical team visit at my place to restore the faulty line. @JioCare @reliancejio #worstcustomerserviceever #saynotojio #onlymoneyinterest #noservice #noresponsibility,Rockytau,Rahul Agarwal,"Mumbai, India",en,replied_to,1512745123767287811,https://twitter.com/i/web/status/1512745123767287811,https://twitter.com/1467054692672831488/status/1513057536089468930
1513057407903023111,1281541766336794625,2022-04-10T07:32:51.000Z,@JioCare @reliancejio Can I have any update?,Timbak2wo,सत्यशोधक 🇮🇳,भारत,en,replied_to,1513041856443019265,https://twitter.com/i/web/status/1513041856443019265,https://twitter.com/1281541766336794625/status/1513057407903023111
1513057363581816837,51218155,2022-04-10T07:32:41.000Z,"@JioCare what is update on my number...why tis not activated untill now even after 25 days ....it was ported from Airtel
I will post back to Airtel....it was big mistake and will also stop using any Reliance service in future...@reliancegroup fraudsters",sannat31,sannat chaudhry,India,en,Original_tweet,Null,null,https://twitter.com/51218155/status/1513057363581816837
1513057110367473670,840396882446811136,2022-04-10T07:31:41.000Z,"@reliancejio @JioCare help line 1800----9999, very difficult to book complaint for internet not working. Make it simple. Also on my Jio app, no button to book complaint for no internet. This button should be on main face screen.  Jio is now taking 2-3 days to rectify complaint.",MKBhatia1961,M K Bhatia,,en,Original_tweet,Null,null,https://twitter.com/840396882446811136/status/1513057110367473670
1513057073168191491,2533175922,2022-04-10T07:31:32.000Z,@NetMeds @NetmedsTamil @reliancejio @JioCare @tnpoliceoffl @MoHFW_INDIA Still your team gives no reason but still saying me to wait and the order will reach soon. What kind of stupid team you are operating with. https://t.co/RRTr7LgZ7c,cnsharavana,C N SHARAVANA,"Coimbatore, India",en,replied_to,1512725866408996867,https://twitter.com/i/web/status/1512725866408996867,https://twitter.com/2533175922/status/1513057073168191491
1513056992738574336,2721621189,2022-04-10T07:31:12.000Z,@BSNLCorporate @BSNL_BR costumer care not picking call. There is network issue in my area. If my problem is not solved I will port my number to @JioCare or @Airtel_Presence https://t.co/aOs6uTrlnI,gaganch666,Gagan Choudhary,Araria,en,Original_tweet,Null,null,https://twitter.com/2721621189/status/1513056992738574336
1513056953907490818,1467054692672831488,2022-04-10T07:31:03.000Z,#day6 without any resolution only assurances that my issue will be resolved but no technical team visit at my place to restore the faulty line. @JioCare @reliancejio #worstcustomerserviceever #saynotojio #onlymoneyinterest #noservice #noresponsibility,Rockytau,Rahul Agarwal,"Mumbai, India",en,Original_tweet,Null,null,https://twitter.com/1467054692672831488/status/1513056953907490818
1513056764060913670,1296390074393694208,2022-04-10T07:30:18.000Z,"@JioCare 155 for 28 days is applicable on my number ,Is it for jio phone set  only . Kindly respond",jeetvictory26g1,jeetvictory26@gmail.com,,en,replied_to,1513036286218862594,https://twitter.com/i/web/status/1513036286218862594,https://twitter.com/1296390074393694208/status/1513056764060913670
1513056641184251905,1361241226750484485,2022-04-10T07:29:49.000Z,@JioCare  - still the issue is unresolved,JigarVo48419846,Jigar Vora,mumbai ,en,replied_to,1512358733740797961,https://twitter.com/i/web/status/1512358733740797961,https://twitter.com/1361241226750484485/status/1513056641184251905
1513056532065255425,2605228538,2022-04-10T07:29:23.000Z,@iampritampyaare @reliancejio @JioCare @republic Bhai aise channel tum dekhoge tab to tumhari buddhi ka loha man liya maine😂😂😂,ermdabdullah,MD ABDULLAH,,hi,replied_to,1510471161586798597,https://twitter.com/i/web/status/1510471161586798597,https://twitter.com/2605228538/status/1513056532065255425
1513056335184613379,140833058,2022-04-10T07:28:36.000Z,"@jiocare first month of jiofibre and it is down for last 3 days, c. care no help. Getting msg about 'outage in your area' for 3 days. why r u guys providing the service if it is not ready? How can i opt for refund?",ashysaini,ashish saini,,en,Original_tweet,Null,null,https://twitter.com/140833058/status/1513056335184613379
1513055716524781568,1080370975,2022-04-10T07:26:08.000Z,@JioCare need calls and messages to work. Check and resolve ASAP,radaviah,radhika,"Bengaluru, India",en,replied_to,1513055292820701185,https://twitter.com/i/web/status/1513055292820701185,https://twitter.com/1080370975/status/1513055716524781568
1513055626125279240,636930299,2022-04-10T07:25:47.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे रिचार्ज पैक चोर,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513055626125279240
1513055618998841344,2351463787,2022-04-10T07:25:45.000Z,"👎👎👎
@reliancejio 
@JioCare",MANOJ_JAIN_108,🇮🇳मनोज एम.जैन_108🇮🇳,"पुणे,जबलपुर,दमोह, ग्रामझापन ",und,Original_tweet,Null,null,https://twitter.com/2351463787/status/1513055618998841344
1513055439420030977,636930299,2022-04-10T07:25:02.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे फ्रॉड jio,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513055439420030977
1513055422324023299,636930299,2022-04-10T07:24:58.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे बेबकुफ़ jio,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513055422324023299
1513055292820701185,1080370975,2022-04-10T07:24:27.000Z,@JioCare have recharged for 395 . Have not received any confirmation message. Not able to make calls or receive calls since 24 hours. Not getting messages as well.,radaviah,radhika,"Bengaluru, India",en,Original_tweet,Null,null,https://twitter.com/1080370975/status/1513055292820701185
1513055275078815748,636930299,2022-04-10T07:24:23.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे चोर jio,jhaleshwarsingh,pankaj,"New Delhi, India",ne,Original_tweet,Null,null,https://twitter.com/636930299/status/1513055275078815748
1513055270695747585,636930299,2022-04-10T07:24:22.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे नेटवर्क चोर jio,jhaleshwarsingh,pankaj,"New Delhi, India",ne,Original_tweet,Null,null,https://twitter.com/636930299/status/1513055270695747585
1513055194589716480,1954818319,2022-04-10T07:24:04.000Z,@JioCare Don't you ever think before communicating any update with your customer? You are failing your own words seriously. Very bad service provider of all time. @JioCare @reliancejio https://t.co/00N0SZWxaV,LibraRishabh,Rishabh Brijesh Mishra 🇮🇳,,en,replied_to,1512808995123175429,https://twitter.com/i/web/status/1512808995123175429,https://twitter.com/1954818319/status/1513055194589716480
1513055055280484353,1374559685601280000,2022-04-10T07:23:31.000Z,@JioCare 9811591229,KHALID44506308,KHALID,,und,replied_to,1513054910815776770,https://twitter.com/i/web/status/1513054910815776770,https://twitter.com/1374559685601280000/status/1513055055280484353
1513055040671346692,1207484514928193537,2022-04-10T07:23:27.000Z,"@JioCare No internet from past 30 hours ! 
Worst customer care 
#jio
#jiofiber
#Jiodown 
#ambani
@reliancejio",SreedeepDas1,Sreedeep Das,Bangalore,en,replied_to,1513030113348448257,https://twitter.com/i/web/status/1513030113348448257,https://twitter.com/1207484514928193537/status/1513055040671346692
1513054951916081157,636930299,2022-04-10T07:23:06.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे बेशर्म jio,jhaleshwarsingh,pankaj,"New Delhi, India",ne,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054951916081157
1513054925047332865,781069515362750464,2022-04-10T07:22:59.000Z,"@JioCare Will jio fiber
Return my 4 days
Which i lose w/o net
Plz add 4 days in my pack
Validity

Poor jio fiber service

Do not buy jio fiber",ishvinod,Vinod Kumar,"Jodhpur, India",en,replied_to,1513052065156984832,https://twitter.com/i/web/status/1513052065156984832,https://twitter.com/781069515362750464/status/1513054925047332865
1513054867270815744,636930299,2022-04-10T07:22:46.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे उल्लू के पठ्ठो,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054867270815744
1513054860161449987,847813547832823808,2022-04-10T07:22:44.000Z,@JioCare https://t.co/aNA2CkkdFd,mr24chauhan,Mohit Chauhan,,und,replied_to,1513053232586969088,https://twitter.com/i/web/status/1513053232586969088,https://twitter.com/847813547832823808/status/1513054860161449987
1513054788627607552,636930299,2022-04-10T07:22:27.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे उल्लू jio,jhaleshwarsingh,pankaj,"New Delhi, India",ne,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054788627607552
1513054691416219648,636930299,2022-04-10T07:22:04.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे गधा jio,jhaleshwarsingh,pankaj,"New Delhi, India",ne,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054691416219648
1513054687729446913,847813547832823808,2022-04-10T07:22:03.000Z,"@JioCare Hello karuna, dont do time pass check the private masaage and resolve the issue",mr24chauhan,Mohit Chauhan,,en,replied_to,1513053232586969088,https://twitter.com/i/web/status/1513053232586969088,https://twitter.com/847813547832823808/status/1513054687729446913
1513054650513371138,636930299,2022-04-10T07:21:54.000Z,@JioCare @JioCare @reliancejio @reliancegroup रे सुग्गर jio,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054650513371138
1513054569072189445,1207484514928193537,2022-04-10T07:21:35.000Z,@JioCare Almost 30 hours,SreedeepDas1,Sreedeep Das,Bangalore,en,replied_to,1513030113348448257,https://twitter.com/i/web/status/1513030113348448257,https://twitter.com/1207484514928193537/status/1513054569072189445
1513054545684799493,1207484514928193537,2022-04-10T07:21:29.000Z,@JioCare @JioCare what is the update ?,SreedeepDas1,Sreedeep Das,Bangalore,en,replied_to,1513030113348448257,https://twitter.com/i/web/status/1513030113348448257,https://twitter.com/1207484514928193537/status/1513054545684799493
1513054523086241795,636930299,2022-04-10T07:21:24.000Z,@JioCare @reliancejio @reliancegroup रे मुफ्त खोड़ jio,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054523086241795
1513054348041162759,636930299,2022-04-10T07:20:42.000Z,@JioCare @reliancejio @reliancegroup रे चुतिया jio,jhaleshwarsingh,pankaj,"New Delhi, India",hi,Original_tweet,Null,null,https://twitter.com/636930299/status/1513054348041162759
1513054215727611908,1374559685601280000,2022-04-10T07:20:10.000Z,@JioCare your pathetic network still not resolved yet. Do you deserve the money for your service???,KHALID44506308,KHALID,,en,Original_tweet,Null,null,https://twitter.com/1374559685601280000/status/1513054215727611908
1513053611307462660,156569853,2022-04-10T07:17:46.000Z,@JioCare Check your message,anupkumar08,Anup Kumar Mishra,Delhi,en,replied_to,1513051879332200450,https://twitter.com/i/web/status/1513051879332200450,https://twitter.com/156569853/status/1513053611307462660
1513053526414426116,4342078880,2022-04-10T07:17:26.000Z,"After complain for quality of internet 20th days ago resolution from Jio at my current location 828122.
SRN: SR00001A4KCX.
@JioCare
@_MukeshAmbani.
@TRAI
@AshwiniVaishnaw Sir please help in this regard.
Jio one policy is common how to manipulate the customer and make them fool. https://t.co/0quo92DmrR",Gupta54Sunil,Sunil Gupta,"New Delhi, India",en,Original_tweet,Null,null,https://twitter.com/4342078880/status/1513053526414426116
1513053432181305345,2900813857,2022-04-10T07:17:04.000Z,"@My11Circle I told u many times to stop sending this garbage. 
I never used your app/website, then who allowed u to send me messages??what is your problem? 
Why r u not stopping these irrelevant messages. Are u deaf &amp; blind?? 
@DoT_India @JioCare help me stopping this sms. https://t.co/ML5zNkJO51",TweetsRakesh,Rakesh Sharma 🇮🇳,🇮🇳 हिन्दुस्तान 🇮🇳,en,Original_tweet,Null,null,https://twitter.com/2900813857/status/1513053432181305345
1513053302610702343,350044998,2022-04-10T07:16:33.000Z,@JioCare Don't have patience,Hemangbudhdeo,Hemang Budhdeo,Mumbai India,en,replied_to,1513053177100509189,https://twitter.com/i/web/status/1513053177100509189,https://twitter.com/350044998/status/1513053302610702343
1513053076944392194,871003082037104640,2022-04-10T07:15:39.000Z,"@JioCare  @reliancejio
 Order date: 10-Apr-2022
Order # 408-4389092-3805136
Order amount: 299.00
Mobile no. 7980100646 .
Amount deducted from my account. But recharge not successful yet. https://t.co/cgy4n9vDik",RAHUL_MONDAL__,RAHUL MONDAL,"Kolkata, India ",en,Original_tweet,Null,null,https://twitter.com/871003082037104640/status/1513053076944392194
1513052996447641604,1036141236380475392,2022-04-10T07:15:20.000Z,Hello @JioCare hope you guys doing well! Certain organization already has customized #Jiotunes How @reliancejio giving approval for such requests. Will you accept user 30seconds recorded mp3 file? Don't revert back to DM us details. I'm asking general quick question. Look S'short https://t.co/jn8IuAdPry,Rakhil_Live,Rakhil,Earth,en,Original_tweet,Null,null,https://twitter.com/1036141236380475392/status/1513052996447641604
1513052841375502338,954399840603054082,2022-04-10T07:14:43.000Z,"@reliancejio @JioCare @JioMart @JioMart_Support #MukeshAmbani #JioMart 

Dear Jio Mart Team,

Delivery date is changing every time. In my latest order estimated delivery date changed three times

Sharing pics for your reference. Need order today https://t.co/0BB8UAd637",Shubh05_10,Shubham Sharma,"Indore, India",en,Original_tweet,Null,null,https://twitter.com/954399840603054082/status/1513052841375502338
1513052809134223364,847813547832823808,2022-04-10T07:14:35.000Z,"@JioCare I have already shared all the datails ,please check. Has your system not the backup for the same??",mr24chauhan,Mohit Chauhan,,en,replied_to,1513049795077844992,https://twitter.com/i/web/status/1513049795077844992,https://twitter.com/847813547832823808/status/1513052809134223364
1513051921057128455,1262234141619298305,2022-04-10T07:11:03.000Z,@JioCare Help jio aabani jee https://t.co/CNaMJisEdi,JituSin09253739,Jitu Singh,"Bettiah, India",hi,replied_to,1508992374415921152,https://twitter.com/i/web/status/1508992374415921152,https://twitter.com/1262234141619298305/status/1513051921057128455
1513051766694498305,781069515362750464,2022-04-10T07:10:26.000Z,"@JioCare Will jio fiber
Return my 4 days
Which i lose w/o net
Plz add 4 days in my pack
Validity

Gv me my 4days validity
Extend me

Poor jio fiber service

Do not buy jio fiber",ishvinod,Vinod Kumar,"Jodhpur, India",en,replied_to,1513045447635468291,https://twitter.com/i/web/status/1513045447635468291,https://twitter.com/781069515362750464/status/1513051766694498305
1513051703439855625,774846698300530688,2022-04-10T07:10:11.000Z,@JioCare Have no any Answer...??,Sumit62855,सुमित कुमावत,"Jaipur, India",en,replied_to,1513050545983922178,https://twitter.com/i/web/status/1513050545983922178,https://twitter.com/774846698300530688/status/1513051703439855625
1513051646321852420,2297582287,2022-04-10T07:09:58.000Z,why internet is slow in nagpur? @TRAI @JioCare,qayyum0509,डॉ . क़य्युम खान 🍁,"Nagpur, India",en,Original_tweet,Null,null,https://twitter.com/2297582287/status/1513051646321852420
1513051320739000325,1402464149989302277,2022-04-10T07:08:40.000Z,"ஏண்டா @iskcon @india_iskcon.. எதுக்கு இப்படி பிச்சை எடுத்துக்கிட்டு 🤷🏻‍♂️

Dear @TRAI @DoT_India @BSNLCorporate @ViCustomerCare @Airtel_Presence @JioCare make a note of this recurrent spamming. It happens often. 

@DMKITwing @zoo_bear @TheQuint @thewire_in @scroll_in @ThePrintIndia https://t.co/1i0DpEq7rk",TigerzWhite,வெள்ளைப் புலி - White Tiger 🐯,எங்க வேண்ணா இருப்போம்,und,Original_tweet,Null,null,https://twitter.com/1402464149989302277/status/1513051320739000325
1513051145576583172,350044998,2022-04-10T07:07:58.000Z,@JioCare Got this message now https://t.co/HymPnJDxJp,Hemangbudhdeo,Hemang Budhdeo,Mumbai India,en,replied_to,1512838743958626306,https://twitter.com/i/web/status/1512838743958626306,https://twitter.com/350044998/status/1513051145576583172
1513051142468833283,156569853,2022-04-10T07:07:58.000Z,"@JioCare last 3 days jio network is worst in chattapur Delhi. Not able to open a single website in mobile or laptop.
Please do needful",anupkumar08,Anup Kumar Mishra,Delhi,en,Original_tweet,Null,null,https://twitter.com/156569853/status/1513051142468833283
1513051132364349445,1492228551726485505,2022-04-10T07:07:55.000Z,"@JioCare @reliancejio 
Koi jankari nahi aap de customer care walo ko 1hours tak baat karke preshan karte hai
Koi speed nahi hai https://t.co/pP4dsV1WNZ",TanvirS32706435,Tanvir Singh,"Ludhiana, India",hi,Original_tweet,Null,null,https://twitter.com/1492228551726485505/status/1513051132364349445
1513050790986158084,409044918,2022-04-10T07:06:34.000Z,After multiple complaint for net upgradation @Airtel_Presence  improves network 30%. But all the other  @ViCustomerCare @JioCare worthless at service. https://t.co/YDlLDnVDy1,OfSanjay,Sanjay,India,en,Original_tweet,Null,null,https://twitter.com/409044918/status/1513050790986158084
1513050778453540864,2489340600,2022-04-10T07:06:31.000Z,@JioMart @JioMart_Support @JioCare Last thrusday I ordered and received walnut from Jiomart(good life walnut -500g(3 pack)). The walnut is creating foul smell while eating and can see insects inside the shell. Regarding this I have logged a compaint on friday in jiomart. https://t.co/0vYWyDqQIK,Crazyyladd,Crazy Lad✨,,en,Original_tweet,Null,null,https://twitter.com/2489340600/status/1513050778453540864
1513050695620231174,1052895935011770373,2022-04-10T07:06:11.000Z,"SBI is working faster than my Jio Network !!
@TheOfficialSBI  @JioCare",veejuparmar,Vijay🌙,Udaipur 🍁,en,Original_tweet,Null,null,https://twitter.com/1052895935011770373/status/1513050695620231174
1513050545983922178,774846698300530688,2022-04-10T07:05:35.000Z,@JioCare Mr shridhar talk to here not in Dm tell me frist why why not working your customer care...,Sumit62855,सुमित कुमावत,"Jaipur, India",en,replied_to,1513050148309729280,https://twitter.com/i/web/status/1513050148309729280,https://twitter.com/774846698300530688/status/1513050545983922178
1513050461284278272,2276315372,2022-04-10T07:05:15.000Z,@JioMart_Support please do not buy anything from they don't have any return policy. @JioCare @JioMart  this product comes without spray still they unable to replace it. https://t.co/wBmfB8m9qQ,Not_avail4321,no identity,,en,Original_tweet,Null,null,https://twitter.com/2276315372/status/1513050461284278272
1513050438354206725,38978893,2022-04-10T07:05:10.000Z,@JioCare @ZEE5India mummy reborn link is broken. Clicking on movie title takes us to #ZEE5 home page,nair_san,santhosh nair,"ÜT: 22.30036,73.162619",en,Original_tweet,Null,null,https://twitter.com/38978893/status/1513050438354206725
1513049690379485185,774846698300530688,2022-04-10T07:02:11.000Z,@JioCare why DM...?? etna kyu darte hai,Sumit62855,सुमित कुमावत,"Jaipur, India",tl,replied_to,1513048743310139397,https://twitter.com/i/web/status/1513048743310139397,https://twitter.com/774846698300530688/status/1513049690379485185
1513049652689793027,636930299,2022-04-10T07:02:02.000Z,@JioCare @reliancejio @reliancegroup रे खच्चर jio,jhaleshwarsingh,pankaj,"New Delhi, India",ne,Original_tweet,Null,null,https://twitter.com/636930299/status/1513049652689793027
1513049224643895300,774846698300530688,2022-04-10T07:00:20.000Z,"@JioCare Have jio any customer care....
198 not working 1991 only ivr...",Sumit62855,सुमित कुमावत,"Jaipur, India",en,replied_to,1513048743310139397,https://twitter.com/i/web/status/1513048743310139397,https://twitter.com/774846698300530688/status/1513049224643895300
1513049081857282049,847813547832823808,2022-04-10T06:59:46.000Z,"@JioCare Hey, come with new words at least. Leave it wheather you are not able to understand what i mentioned earlier??
Go and check the communication in DM, I have already shared all required details to you. Also shared the data over email.",mr24chauhan,Mohit Chauhan,,en,replied_to,1513042143027159041,https://twitter.com/i/web/status/1513042143027159041,https://twitter.com/847813547832823808/status/1513049081857282049
1513048899946426369,971791384297394176,2022-04-10T06:59:03.000Z,@JioCare @mohansh07297256 सबसे वीक पुअर नेटवर्क कवरेज एंड घटिया इंटरनेट सर्विस #जियो के है। @JioCare @reliancejio https://t.co/oaAJIxMD1a,AMITKUM78655343,AMIT KUMAR SINGH,"Bihar, India",hi,replied_to,1513047610512515079,https://twitter.com/i/web/status/1513047610512515079,https://twitter.com/971791384297394176/status/1513048899946426369
1513048517455261701,68433779,2022-04-10T06:57:32.000Z,@JioCare pathetic customer service of Jio. They can't even correct spelling of my account. Document proof submitted but still no resolution provided,YasH612,YaSh,"Kanpur,UP,INDIA",en,Original_tweet,Null,null,https://twitter.com/68433779/status/1513048517455261701
1513048500053102595,934028131,2022-04-10T06:57:28.000Z,@JioCare JIO INTERNET NOT WORKING FROM 9TH APRIL. 2022 https://t.co/dPbprz1cts,Manojkumar2004,MANOJ KUMAR,,en,Original_tweet,Null,null,https://twitter.com/934028131/status/1513048500053102595
1513048323342876679,571586328,2022-04-10T06:56:46.000Z,@JioCare @koutul https://t.co/aGu12vN5jR,voldermort891,Lord Voldermort,,und,replied_to,1513033223554891777,https://twitter.com/i/web/status/1513033223554891777,https://twitter.com/571586328/status/1513048323342876679
1513048194443325446,94824536,2022-04-10T06:56:15.000Z,"@JioCare I have sent an email, DM for some support on JioMoney, no replies are coming, is the support system down?",aksavjeet,avjeet,"Munich, Bavaria",en,Original_tweet,Null,null,https://twitter.com/94824536/status/1513048194443325446
